NPI,ProviderName,Address1,Address2,City,State,Zip,DataGenesis,DataType
1498953310,DC Medical Associates,17836 Continental Hill NE,,Washington,D.C.,20150,Noisy,Provider
1428314862,Dr. Raddie Whitnell,33 Brickson Park Hill NW,SUITE 952,Washington,D.C.,20303,Noisy,Provider
2337975598,Dr. Rance Tollett,7475 Mcbride Alley NE,UNIT 131,Washington,D.C.,20200,Noisy,Provider
2949793358,Dr. Britni Skurm,881 Melody Pass NW,UNIT 391,Washington,D.C.,20270,Noisy,Provider
2552941813,Orthopaedic Medical Group,1 Southridge Road SW,,Washington,D.C.,20494,Noisy,Provider
1859555850,Dr. Franzen Jillett,7 Cherokee Hill NW,SUITE 931,Washington,D.C.,20099,Noisy,Provider
2177780042,Dr. Otto Spirit,141 Moose Lane NW,SUITE 662,Washington,D.C.,20446,Noisy,Provider
1075115122,Dr. Carleen Joppich,8 Glacier Hill Plaza NE,,Washington,D.C.,20192,Noisy,Provider
2670822457,Preventive Care Physician Associates,8 Mifflin Road NE,UNIT 512,Washington,D.C.,20065,Noisy,Provider
1628795289,Dr. Martino Keeltagh,295 Troy Street NE,UNIT 607,Washington,D.C.,20388,Noisy,Provider
1646471439,Colon and Rectal Wellness Group,51 Raven Pass NE,,Washington,D.C.,20052,Noisy,Provider
2882713064,Psychiatric Medical Clinic,8 Hollow Ridge Trail NE,UNIT 135,Washington,D.C.,20049,Noisy,Provider
1066186183,Internal Medicine Healthcare Group,54 Dryden Center SW,SUITE 199,Washington,D.C.,20131,Noisy,Provider
1651038140,Dr. Leicester Moorman,2697 Veith Court SE,SUITE 320,Washington,D.C.,20276,Noisy,Provider
1814362179,Colon and Rectal Medical Group,4 Dexter Avenue NE,SUITE 832,Washington,D.C.,20576,Noisy,Provider
2840757747,Psychiatric Healthcare Center,08942 Coleman Way SW,,Washington,D.C.,20322,Noisy,Provider
1581369313,Psychiatric Wellness Practice,59247 Johnson Terrace NE,SUITE 737,Washington,D.C.,20386,Noisy,Provider
1783379755,Dr. Radcliffe Fedorchenko,7588 Mallard Plaza SW,SUITE 197,Washington,D.C.,20361,Noisy,Provider
1502441017,Dental Medical Associates,9187 Dakota Center SE,SUITE 179,Washington,D.C.,20120,Noisy,Provider
1112534480,Family Health Center,09261 Eastlawn Alley SW,UNIT 136,Washington,D.C.,20433,Noisy,Provider
2280282204,Allergy and Immunology Wellness Group,6516 Burrows Road NE,,Washington,D.C.,20469,Noisy,Provider
2942793681,Dr. Kelsy McCarlich,87 Grayhawk Hill NE,,Washington,D.C.,20340,Noisy,Provider
2466706226,Dr. Jerrine Tinto,7321 Jenifer Junction SW,SUITE 243,Washington,D.C.,20234,Noisy,Provider
2116654858,Preventive Care Medical Clinic,33 Meadow Ridge Lane SW,,Washington,D.C.,20530,Noisy,Provider
2855420474,Colon and Rectal Wellness Clinic,9 Talisman Circle NW,SUITE 465,Washington,D.C.,20159,Noisy,Provider
1106127449,Urgent Care Physician Group,03350 Village Green Junction SW,,Washington,D.C.,20365,Noisy,Provider
1685839456,Dr. Kip Ninnoli,29 Armistice Plaza SE,SUITE 116,Washington,D.C.,20398,Noisy,Provider
2872728922,Ophtalmology Health Center,10 Toban Junction SE,SUITE 457,Washington,D.C.,20462,Noisy,Provider
2118927611,Dr. Pat Streight,56886 Green Point NW,,Washington,D.C.,20339,Noisy,Provider
2827079478,Dr. Malina Gascar,57960 Gateway Terrace SW,UNIT 562,Washington,D.C.,20397,Noisy,Provider
2660754822,Dr. Dorry Elstow,8567 Amoth Alley NW,SUITE 962,Washington,D.C.,20378,Noisy,Provider
1635059070,Dr. Margarethe Burk,709 Pennsylvania Center NE,,Washington,D.C.,20591,Noisy,Provider
2727898459,Neurological Wellness Practice,45687 Eagle Crest Court SW,UNIT 494,Washington,D.C.,20273,Noisy,Provider
2166836074,Dermatology Healthcare Practice,12831 Gerald Way NW,UNIT 677,Washington,D.C.,20407,Noisy,Provider
2151087318,Dental Physician Practice,5275 Jackson Avenue NE,UNIT 976,Washington,D.C.,20446,Noisy,Provider
2948273792,Dr. Chrysa Whithalgh,19648 Dunning Point SE,,Washington,D.C.,20509,Noisy,Provider
1919901327,Dr. Betteanne Eby,6350 Lighthouse Bay Street NE,,Washington,D.C.,20448,Noisy,Provider
2434131624,Preventive Care Physician Associates,6 Ryan Pass NW,UNIT 729,Washington,D.C.,20267,Noisy,Provider
1796877600,Physical Medicine and Rehabilitation Health Clinic,5180 Jackson Terrace SW,,Washington,D.C.,20056,Noisy,Provider
2945109659,Dr. Kirstin FitzGibbon,14 Del Sol Place SW,,Washington,D.C.,20112,Noisy,Provider
1283511783,Dr. Salaidh Coonihan,661 Becker Park SE,UNIT 656,Washington,D.C.,20112,Noisy,Provider
2504474141,Colon and Rectal Medical Practice,71 Green Ridge Pass NE,,Washington,D.C.,20395,Noisy,Provider
2461098803,Dr. Saunder Biskupek,149 Ryan Point NE,UNIT 175,Washington,D.C.,20148,Noisy,Provider
2943383823,Family Healthcare Clinic,8293 Springs Alley SW,,Washington,D.C.,20355,Noisy,Provider
1956852354,Orthopaedic Wellness Clinic,3 Fallview Center NW,,Washington,D.C.,20525,Noisy,Provider
1099670792,DC Healthcare Practice,857 Doe Crossing Park SW,,Washington,D.C.,20370,Noisy,Provider
2605266512,Preventive Care Health Center,71486 Texas Trail SW,,Washington,D.C.,20286,Noisy,Provider
2491186757,Dr. Lorelei Tibbetts,415 Weeping Birch Drive SW,SUITE 707,Washington,D.C.,20322,Noisy,Provider
2958118722,Dr. Agnola Donativo,092 Oakridge Trail NW,UNIT 644,Washington,D.C.,20530,Noisy,Provider
2716497930,Psychiatric Health Associates,0 Northwestern Trail NE,,Washington,D.C.,20276,Noisy,Provider
2503430564,Dr. Conant Dow,658 Commercial Pass SE,SUITE 755,Washington,D.C.,20225,Noisy,Provider
2468606131,Ophtalmology Health Associates,0 Maple Terrace SW,,Washington,D.C.,20347,Noisy,Provider
2528474987,Dr. Dulcy Birtwistle,836 Rutledge Hill SW,UNIT 255,Washington,D.C.,20258,Noisy,Provider
2234919303,Dr. Lilyan Pechold,737 Kenwood Place NE,,Washington,D.C.,20291,Noisy,Provider
1369703926,Dr. Amandi Mackie,5 Becker Lane SW,SUITE 674,Washington,D.C.,20488,Noisy,Provider
1224225126,Orthopaedic Wellness Group,59141 Eastlawn Street SE,SUITE 507,Washington,D.C.,20579,Noisy,Provider
2202191923,Physical Medicine and Rehabilitation Physician Practice,1728 Hanson Terrace NE,,Washington,D.C.,20149,Noisy,Provider
1409279356,Family Healthcare Clinic,5 Redwing Park NE,SUITE 932,Washington,D.C.,20381,Noisy,Provider
2083234504,Preventive Care Wellness Clinic,888 Graedel Lane NE,,Washington,D.C.,20539,Noisy,Provider
2454372808,Internal Medicine Physician Clinic,348 Onsgard Avenue SW,SUITE 837,Washington,D.C.,20330,Noisy,Provider
2946331967,Dr. Leupold Kilmurray,29830 Manitowish Road NE,SUITE 487,Washington,D.C.,20032,Noisy,Provider
1198766358,Ophtalmology Healthcare Clinic,49779 Crescent Oaks Lane SE,SUITE 380,Washington,D.C.,20447,Noisy,Provider
2273133009,Internal Medicine Healthcare Group,1 Merry Park SW,UNIT 883,Washington,D.C.,20031,Noisy,Provider
2567708973,DC Medical Associates,892 Bultman Avenue NW,,Washington,D.C.,20420,Noisy,Provider
2162120260,Internal Medicine Healthcare Practice,8 Pepper Wood Parkway SW,,Washington,D.C.,20458,Noisy,Provider
1087654807,Preventive Care Healthcare Associates,36 Brickson Park Lane SE,,Washington,D.C.,20526,Noisy,Provider
1684712009,Orthopaedic Physician Clinic,7785 Stang Drive NE,UNIT 507,Washington,D.C.,20303,Noisy,Provider
2152184690,Dr. Renaud Melross,1956 Surrey Center NE,SUITE 251,Washington,D.C.,20123,Noisy,Provider
2559789817,Allergy and Immunology Healthcare Clinic,40225 Monument Park NE,UNIT 544,Washington,D.C.,20102,Noisy,Provider
1077145755,Dr. Norine Gabbat,542 Harbort Road SE,SUITE 977,Washington,D.C.,20021,Noisy,Provider
1653599902,Dr. Renae Varren,39 Tomscot Junction SE,,Washington,D.C.,20425,Noisy,Provider
1047968914,Dr. Gustavus Finlaison,959 Iowa Street NE,SUITE 318,Washington,D.C.,20354,Noisy,Provider
2386914135,DC Health Clinic,75 Nancy Avenue NE,UNIT 211,Washington,D.C.,20121,Noisy,Provider
2609218360,Urgent Care Wellness Center,4 Rowland Hill SE,,Washington,D.C.,20583,Noisy,Provider
2289925858,Preventive Care Medical Center,824 Glacier Hill Crossing SW,UNIT 714,Washington,D.C.,20259,Noisy,Provider
1470256252,Orthopaedic Wellness Center,61 Londonderry Park SE,,Washington,D.C.,20573,Noisy,Provider
1388647727,Dermatology Health Associates,04 Eagle Crest Plaza SW,,Washington,D.C.,20017,Noisy,Provider
2885888218,Dental Medical Associates,01 David Circle NW,UNIT 730,Washington,D.C.,20433,Noisy,Provider
1880439845,Urgent Care Health Associates,86591 Dryden Parkway NE,SUITE 503,Washington,D.C.,20161,Noisy,Provider
1114442909,Psychiatric Health Center,628 Manley Terrace SW,,Washington,D.C.,20520,Noisy,Provider
1622622036,Dr. Timotheus Adamek,5738 Arapahoe Pass SW,SUITE 776,Washington,D.C.,20291,Noisy,Provider
1891783379,Internal Medicine Wellness Associates,38075 Westend Avenue NE,SUITE 209,Washington,D.C.,20390,Noisy,Provider
2486635955,Ophtalmology Medical Center,035 Fieldstone Circle SE,UNIT 539,Washington,D.C.,20399,Noisy,Provider
2962949392,Neurological Healthcare Practice,68 Carey Court SW,,Washington,D.C.,20562,Noisy,Provider
2986651873,Dr. Benn Pinwill,24631 Killdeer Lane SW,UNIT 216,Washington,D.C.,20002,Noisy,Provider
2881701286,Dr. Fred Laffan,2505 Northridge Lane NE,UNIT 762,Washington,D.C.,20153,Noisy,Provider
2644623492,Ophtalmology Health Practice,5074 1st Street SW,,Washington,D.C.,20251,Noisy,Provider
1477060846,Dr. Aldis Edgecombe,30 Village Parkway NE,UNIT 630,Washington,D.C.,20136,Noisy,Provider
1282124189,Orthopaedic Healthcare Clinic,87 Forest Dale Pass NW,UNIT 793,Washington,D.C.,20597,Noisy,Provider
2174657885,Orthopaedic Healthcare Associates,94 Hauk Place NE,UNIT 440,Washington,D.C.,20437,Noisy,Provider
1856408285,Internal Medicine Medical Center,7118 Sherman Park SE,SUITE 494,Washington,D.C.,20317,Noisy,Provider
2327329515,DC Wellness Associates,1752 Morrow Circle NW,,Washington,D.C.,20215,Noisy,Provider
2061059477,DC Healthcare Group,652 Cottonwood Point NE,,Washington,D.C.,20571,Noisy,Provider
2279489694,Dr. Guenna Prickett,82026 Blackbird Parkway NW,SUITE 248,Washington,D.C.,20194,Noisy,Provider
1183970201,Psychiatric Wellness Associates,2244 Logan Hill SW,SUITE 404,Washington,D.C.,20301,Noisy,Provider
2079857232,Dr. Dora Clive,7 Rockefeller Junction SW,UNIT 959,Washington,D.C.,20505,Noisy,Provider
2800961457,Dr. Daisie Baniard,27 Moland Hill SW,,Washington,D.C.,20143,Noisy,Provider
2344425647,Dr. Morris Sucre,6075 Autumn Leaf Drive SE,,Washington,D.C.,20458,Noisy,Provider
2031482184,Physical Medicine and Rehabilitation Healthcare Clinic,0 Towne Park SE,SUITE 184,Washington,D.C.,20567,Noisy,Provider
2807068238,Internal Medicine Wellness Clinic,16 Sunbrook Pass NW,UNIT 319,Washington,D.C.,20199,Noisy,Provider
2569827767,Urgent Care Healthcare Center,81 Bluestem Parkway NE,UNIT 934,Washington,D.C.,20020,Noisy,Provider
1479554981,Ophtalmology Healthcare Practice,3877 Utah Drive SE,SUITE 277,Washington,D.C.,20238,Noisy,Provider
2959901540,Urgent Care Wellness Center,9 Mifflin Lane SE,,Washington,D.C.,20059,Noisy,Provider
2327771610,Dr. Waring Dri,8 Coolidge Parkway SE,,Washington,D.C.,20002,Noisy,Provider
1279156775,Ophtalmology Physician Group,3962 Hauk Place SE,SUITE 335,Washington,D.C.,20471,Noisy,Provider
1887313086,Neurological Medical Center,783 Hayes Junction SE,UNIT 494,Washington,D.C.,20518,Noisy,Provider
1628960831,DC Health Center,780 Cardinal Crossing NE,UNIT 851,Washington,D.C.,20326,Noisy,Provider
2545356759,Dr. Daniele Dossettor,42205 Eliot Street SW,,Washington,D.C.,20399,Noisy,Provider
2782372574,Physical Medicine and Rehabilitation Medical Center,56751 7th Point NE,UNIT 204,Washington,D.C.,20073,Noisy,Provider
1913956489,Dr. Desirae Pulster,0 Mendota Pass SE,,Washington,D.C.,20571,Noisy,Provider
2961751758,Allergy and Immunology Medical Associates,202 5th Pass NE,UNIT 266,Washington,D.C.,20233,Noisy,Provider
1528148754,Urgent Care Healthcare Clinic,198 Michigan Drive SE,,Washington,D.C.,20469,Noisy,Provider
1787497979,Dr. Olva Vasin,894 Anhalt Parkway NW,SUITE 426,Washington,D.C.,20162,Noisy,Provider
2548433057,Dr. Lorraine Broinlich,49 Southridge Road SE,,Washington,D.C.,20500,Noisy,Provider
1077800489,Internal Medicine Health Group,9 Fuller Parkway SE,,Washington,D.C.,20527,Noisy,Provider
2307428692,DC Wellness Clinic,06 Green Avenue NW,UNIT 448,Washington,D.C.,20511,Noisy,Provider
1238951889,Internal Medicine Healthcare Clinic,81923 Schmedeman Center NW,,Washington,D.C.,20381,Noisy,Provider
2514721656,Dr. Cyndie Lowe,9 Almo Center NE,SUITE 133,Washington,D.C.,20293,Noisy,Provider
1436494747,Dr. Dyna Starten,382 Jackson Circle SW,,Washington,D.C.,20292,Noisy,Provider
1667050329,Dr. Winnie Kingh,943 Muir Alley NW,,Washington,D.C.,20030,Noisy,Provider
1083605544,Dr. Darell Pegg,69351 Scoville Place SE,UNIT 238,Washington,D.C.,20200,Noisy,Provider
2430683790,Ophtalmology Physician Associates,8418 Monument Street NE,,Washington,D.C.,20059,Noisy,Provider
1165973119,Dr. Hamish Brumble,57053 Hoffman Place SW,UNIT 199,Washington,D.C.,20450,Noisy,Provider
2017852699,Dr. Ham Jindrak,1048 Artisan Trail SW,SUITE 907,Washington,D.C.,20344,Noisy,Provider
1854030416,Dr. Holli Segar,116 Anderson Parkway SW,UNIT 442,Washington,D.C.,20250,Noisy,Provider
2273046033,Orthopaedic Healthcare Group,7 Chinook Avenue SE,SUITE 741,Washington,D.C.,20309,Noisy,Provider
1315969002,Dental Health Practice,5 Sutteridge Way NW,SUITE 459,Washington,D.C.,20359,Noisy,Provider
2768244610,Dr. Morgan Kohtler,9746 Graceland Park SE,UNIT 127,Washington,D.C.,20316,Noisy,Provider
2751767857,Dr. Tandy Spruce,336 Independence Point SW,,Washington,D.C.,20424,Noisy,Provider
1075215877,Dr. Hilda Craine,02339 Gulseth Road NW,UNIT 705,Washington,D.C.,20326,Noisy,Provider
2406534206,Preventive Care Health Associates,6 Monument Court NW,,Washington,D.C.,20284,Noisy,Provider
1696480453,Dr. Ursola Germon,4 Debra Lane NE,,Washington,D.C.,20469,Noisy,Provider
1835121284,Dental Healthcare Center,31939 Marcy Pass NE,SUITE 255,Washington,D.C.,20127,Noisy,Provider
2200346196,Dr. Ferne Konneke,3 Ohio Avenue NE,SUITE 853,Washington,D.C.,20536,Noisy,Provider
1041602866,Family Healthcare Practice,5964 Ohio Hill SW,SUITE 838,Washington,D.C.,20513,Noisy,Provider
2130499663,Dr. Far Yarnton,3374 Cambridge Avenue SW,UNIT 400,Washington,D.C.,20169,Noisy,Provider
2931113799,Colon and Rectal Health Center,9637 Mandrake Trail NE,UNIT 972,Washington,D.C.,20033,Noisy,Provider
1715904798,Dermatology Physician Associates,2 Badeau Center NW,UNIT 495,Washington,D.C.,20533,Noisy,Provider
1753612057,Dr. Nicolas Jannequin,98705 Buena Vista Trail SW,,Washington,D.C.,20456,Noisy,Provider
2901778839,Family Physician Center,7 Aberg Center NE,,Washington,D.C.,20456,Noisy,Provider
2895080273,Internal Medicine Healthcare Associates,768 Ludington Crossing SE,,Washington,D.C.,20503,Noisy,Provider
1483077485,Psychiatric Medical Center,97 Gale Parkway NE,UNIT 777,Washington,D.C.,20593,Noisy,Provider
1959871750,Dr. Denney McCorry,1 Tomscot Point SW,UNIT 721,Washington,D.C.,20504,Noisy,Provider
2219878959,Dr. Monti Ollett,63 Pleasure Pass SE,,Washington,D.C.,20193,Noisy,Provider
1767666923,Physical Medicine and Rehabilitation Medical Clinic,5 Bay Lane SW,SUITE 458,Washington,D.C.,20195,Noisy,Provider
2811354980,Internal Medicine Wellness Associates,0 Farragut Court SW,SUITE 962,Washington,D.C.,20274,Noisy,Provider
2597647538,Dr. Andy Skokoe,93860 7th Hill SE,SUITE 396,Washington,D.C.,20353,Noisy,Provider
2733675156,Dr. Amelia Ather,53 Dovetail Junction SE,,Washington,D.C.,20128,Noisy,Provider
2195557919,Neurological Health Group,113 Schmedeman Trail SE,,Washington,D.C.,20285,Noisy,Provider
2056070042,Urgent Care Physician Center,444 Orin Hill NW,,Washington,D.C.,20413,Noisy,Provider
2332905286,Dermatology Health Center,09 Del Sol Trail NE,SUITE 808,Washington,D.C.,20145,Noisy,Provider
2364288550,Dr. Hynda Guirardin,43 Northridge Trail SE,,Washington,D.C.,20423,Noisy,Provider
1887489586,Orthopaedic Wellness Center,4674 Pine View Alley NW,,Washington,D.C.,20116,Noisy,Provider
1255940646,Ophtalmology Medical Clinic,00179 Charing Cross Place NE,,Washington,D.C.,20259,Noisy,Provider
2044160224,Dr. Wenonah Rama,259 Anzinger Way NW,UNIT 985,Washington,D.C.,20473,Noisy,Provider
2469945722,Neurological Wellness Center,27 Pawling Point SE,SUITE 442,Washington,D.C.,20544,Noisy,Provider
2612700856,Preventive Care Healthcare Center,606 Cordelia Drive NW,UNIT 897,Washington,D.C.,20239,Noisy,Provider
1098977111,Dr. Ephrem Destouche,2812 Brickson Park Center SE,SUITE 880,Washington,D.C.,20556,Noisy,Provider
2288375171,Dr. Jeanette Donovin,2418 Fordem Crossing SE,UNIT 651,Washington,D.C.,20441,Noisy,Provider
1363789705,Dermatology Physician Group,1 Gateway Junction NE,UNIT 551,Washington,D.C.,20588,Noisy,Provider
1272676265,Internal Medicine Health Group,9 Carberry Place NW,,Washington,D.C.,20138,Noisy,Provider
2137681199,Dr. Brice Viel,51398 Gerald Center NW,UNIT 750,Washington,D.C.,20430,Noisy,Provider
1439168356,Dr. Buckie Grimestone,95245 Westerfield Circle NW,UNIT 173,Washington,D.C.,20125,Noisy,Provider
1926972404,Orthopaedic Physician Practice,961 Burning Wood Circle NE,SUITE 961,Washington,D.C.,20502,Noisy,Provider
2858706938,Allergy and Immunology Wellness Associates,556 Pleasure Street NE,,Washington,D.C.,20044,Noisy,Provider
1131044786,Ophtalmology Healthcare Practice,54189 Jay Parkway SE,,Washington,D.C.,20398,Noisy,Provider
2685679255,Preventive Care Wellness Practice,91 Sommers Trail SE,UNIT 228,Washington,D.C.,20281,Noisy,Provider
2738752275,Colon and Rectal Healthcare Group,4 Superior Point SW,SUITE 898,Washington,D.C.,20535,Noisy,Provider
1042097413,Allergy and Immunology Health Associates,6 Village Green Alley NW,UNIT 340,Washington,D.C.,20421,Noisy,Provider
1912068789,Dr. Aurore Dixey,67916 Schurz Parkway SE,SUITE 103,Washington,D.C.,20352,Noisy,Provider
2791556845,Dr. Sheryl Cofax,202 Everett Center SW,SUITE 347,Washington,D.C.,20316,Noisy,Provider
1505992175,Dr. Tamarah Raynes,32963 Sundown Pass NW,,Washington,D.C.,20381,Noisy,Provider
2217168588,Dr. Tisha Clough,900 Westend Court NE,SUITE 938,Washington,D.C.,20358,Noisy,Provider
1405626103,Dr. Pen Gier,46 Springview Plaza SE,,Washington,D.C.,20548,Noisy,Provider
1838513981,Preventive Care Medical Clinic,0107 Bobwhite Street SE,UNIT 759,Washington,D.C.,20187,Noisy,Provider
1754090630,Dr. Bidget Swann,52284 Forest Crossing NE,SUITE 374,Washington,D.C.,20243,Noisy,Provider
2385766009,Dermatology Wellness Group,8538 Bunker Hill Center SW,SUITE 283,Washington,D.C.,20418,Noisy,Provider
2798142482,Dr. Ranee Eicke,52392 Melby Terrace SW,SUITE 782,Washington,D.C.,20383,Noisy,Provider
1827548851,Allergy and Immunology Wellness Clinic,82 Cherokee Crossing SW,UNIT 179,Washington,D.C.,20295,Noisy,Provider
2576677007,Allergy and Immunology Wellness Associates,022 Cody Street SW,,Washington,D.C.,20060,Noisy,Provider
1570386067,Dr. Benni Rummery,8 Westport Parkway SE,,Washington,D.C.,20201,Noisy,Provider
2191511588,Dental Health Group,08 Merchant Terrace SW,UNIT 367,Washington,D.C.,20563,Noisy,Provider
2624831924,Dr. Abran McCrackan,0924 Delladonna Circle SE,,Washington,D.C.,20224,Noisy,Provider
2513464885,Dr. Juana Critcher,16618 Steensland Junction SE,SUITE 941,Washington,D.C.,20127,Noisy,Provider
1267020298,Colon and Rectal Wellness Clinic,612 Sachtjen Point SE,,Washington,D.C.,20406,Noisy,Provider
2450784373,Dr. Shel Dowe,26 Arizona Point SE,SUITE 491,Washington,D.C.,20576,Noisy,Provider
1758437897,Dr. Alford Orht,32 Kings Hill SE,UNIT 677,Washington,D.C.,20380,Noisy,Provider
2645078958,Orthopaedic Medical Center,92590 Mcguire Trail SE,UNIT 928,Washington,D.C.,20533,Noisy,Provider
1461653869,Family Health Clinic,187 Darwin Junction NW,,Washington,D.C.,20091,Noisy,Provider
1352049490,Family Health Associates,85 Alpine Avenue NE,UNIT 723,Washington,D.C.,20158,Noisy,Provider
2431672233,Allergy and Immunology Healthcare Practice,3 Maple Wood Plaza NE,UNIT 912,Washington,D.C.,20208,Noisy,Provider
2741271957,Dr. Domenico McKernon,1 Farmco Hill SW,SUITE 308,Washington,D.C.,20365,Noisy,Provider
1563572525,Dr. Hillery Millwater,050 Blackbird Avenue SW,SUITE 814,Washington,D.C.,20545,Noisy,Provider
2185182125,Physical Medicine and Rehabilitation Health Practice,9 Dwight Drive NE,UNIT 545,Washington,D.C.,20094,Noisy,Provider
1106008690,Dr. Shae Hensmans,29 Elgar Drive SE,,Washington,D.C.,20235,Noisy,Provider
2025361707,Dr. Lynn Gane,8 Goodland Park NW,SUITE 984,Washington,D.C.,20576,Noisy,Provider
1054075131,Dr. Melantha Archbold,1431 Hermina Court NE,SUITE 732,Washington,D.C.,20367,Noisy,Provider
1762618533,Dr. Dietrich Missen,7191 Bluejay Way SW,UNIT 488,Washington,D.C.,20217,Noisy,Provider
2521136884,Family Healthcare Associates,9 Meadow Vale Place NE,,Washington,D.C.,20464,Noisy,Provider
2453849346,Dr. Jarvis Strank,3 Loeprich Lane SW,UNIT 278,Washington,D.C.,20202,Noisy,Provider
1544020020,Internal Medicine Medical Practice,03961 Northview Lane SW,UNIT 628,Washington,D.C.,20432,Noisy,Provider
1435241305,Dr. Prince McCane,295 Esker Pass SE,UNIT 958,Washington,D.C.,20107,Noisy,Provider
1196078143,Preventive Care Wellness Clinic,01843 Sloan Point SE,UNIT 791,Washington,D.C.,20404,Noisy,Provider
1645591379,Dental Physician Associates,88 Johnson Court NW,SUITE 400,Washington,D.C.,20187,Noisy,Provider
1953648838,Dr. Gearard Mingo,43873 Alpine Road NE,SUITE 711,Washington,D.C.,20062,Noisy,Provider
1098332724,Preventive Care Wellness Clinic,476 Aberg Junction NE,UNIT 960,Washington,D.C.,20280,Noisy,Provider
1547392745,Dr. Evangelina Loughead,15799 Macpherson Street NE,UNIT 989,Washington,D.C.,20585,Noisy,Provider
2473098444,Dr. Waverly Augur,18 David Point NE,UNIT 795,Washington,D.C.,20010,Noisy,Provider
1306619093,Dr. Carley Izkovicz,1817 Dawn Crossing NE,,Washington,D.C.,20307,Noisy,Provider
2878331767,Dr. Tracey Keeffe,7 Northwestern Center SW,,Washington,D.C.,20509,Noisy,Provider
1832688722,Dental Wellness Practice,1198 Dexter Junction NE,UNIT 350,Washington,D.C.,20564,Noisy,Provider
2267803119,Dermatology Medical Group,5206 Clyde Gallagher Pass SW,,Washington,D.C.,20280,Noisy,Provider
2585541409,Allergy and Immunology Healthcare Practice,9533 Mendota Way NW,UNIT 708,Washington,D.C.,20043,Noisy,Provider
2672396422,DC Wellness Group,4 Lyons Hill NW,,Washington,D.C.,20526,Noisy,Provider
2869218657,Dr. Ester Hearne,85 Union Parkway SE,,Washington,D.C.,20304,Noisy,Provider
1299980412,Dr. Xavier Moggan,80533 Mariners Cove Lane SE,UNIT 825,Washington,D.C.,20250,Noisy,Provider
2441962202,Dr. Alex Thunderchief,17792 Rockefeller Park NW,UNIT 502,Washington,D.C.,20325,Noisy,Provider
1671349266,Dr. Ruthie Jewks,8185 Ryan Hill SW,SUITE 195,Washington,D.C.,20513,Noisy,Provider
2402482926,Dr. Osmund MacNair,7411 Sachs Junction NW,,Washington,D.C.,20038,Noisy,Provider
2270024712,Internal Medicine Healthcare Clinic,3 Granby Way SW,UNIT 629,Washington,D.C.,20364,Noisy,Provider
1347464316,Dr. Michaella Vecard,737 Beilfuss Park NE,,Washington,D.C.,20137,Noisy,Provider
1447841615,DC Health Associates,9151 East Parkway NW,SUITE 912,Washington,D.C.,20413,Noisy,Provider
2257289774,Dr. Faustina Ruddy,9 Ryan Center NE,,Washington,D.C.,20309,Noisy,Provider
2928062649,Preventive Care Wellness Clinic,615 Holy Cross Plaza SW,UNIT 171,Washington,D.C.,20598,Noisy,Provider
1359915423,Allergy and Immunology Wellness Group,9 Sachs Crossing NW,,Washington,D.C.,20154,Noisy,Provider
2973333944,Dr. Bellina Stanaway,215 Judy Road SE,,Washington,D.C.,20315,Noisy,Provider
2079640243,Allergy and Immunology Health Group,07 Pennsylvania Hill SW,SUITE 847,Washington,D.C.,20305,Noisy,Provider
2383179456,Dr. Lura Bunch,668 Commercial Plaza SE,,Washington,D.C.,20137,Noisy,Provider
2303313574,Dr. Jessamyn Lavallin,556 3rd Trail NE,SUITE 602,Washington,D.C.,20565,Noisy,Provider
2818399428,Orthopaedic Wellness Clinic,0823 Moulton Road SE,SUITE 678,Washington,D.C.,20031,Noisy,Provider
2297473470,Dr. Gertie Crocombe,09478 Independence Lane NE,UNIT 169,Washington,D.C.,20229,Noisy,Provider
1019843455,Dr. Kathie Cardon,389 Fair Oaks Park SE,UNIT 418,Washington,D.C.,20590,Noisy,Provider
2222560617,Physical Medicine and Rehabilitation Wellness Practice,94452 Mesta Way NW,SUITE 284,Washington,D.C.,20245,Noisy,Provider
2471049052,Dr. Cornie Bernardeau,2 Saint Paul Circle NE,,Washington,D.C.,20272,Noisy,Provider
1166491738,Urgent Care Health Clinic,4 Dwight Terrace NW,SUITE 186,Washington,D.C.,20225,Noisy,Provider
1735895929,Dr. Averill Fernley,869 Barnett Road SE,UNIT 103,Washington,D.C.,20323,Noisy,Provider
1088650289,Family Medical Group,8827 Ruskin Way SW,SUITE 545,Washington,D.C.,20016,Noisy,Provider
2355906837,Dr. Lorena Borell,7795 Longview Pass NE,,Washington,D.C.,20099,Noisy,Provider
1149815883,Dr. Aprilette Antonsson,26 Prairieview Court SW,SUITE 166,Washington,D.C.,20299,Noisy,Provider
1508651153,Orthopaedic Health Clinic,103 Shasta Point SW,,Washington,D.C.,20196,Noisy,Provider
2048700966,Allergy and Immunology Health Associates,27 Helena Center NW,SUITE 814,Washington,D.C.,20282,Noisy,Provider
1579094758,Dr. Clive Diess,215 Weeping Birch Avenue SE,UNIT 176,Washington,D.C.,20306,Noisy,Provider
2523768167,Psychiatric Medical Associates,0 Knutson Hill NE,UNIT 594,Washington,D.C.,20096,Noisy,Provider
1830415310,Physical Medicine and Rehabilitation Physician Center,698 Lyons Street NW,UNIT 534,Washington,D.C.,20372,Noisy,Provider
1198094004,Neurological Wellness Associates,17818 Kim Street SE,,Washington,D.C.,20472,Noisy,Provider
